epoch,train_loss,valid_loss
1,2.1589199177516406e-07,1.365148746190006e-07
2,1.0459126787444344e-07,7.646775238882907e-08
3,7.689899312353562e-08,6.069800739608055e-08
4,6.667135029305534e-08,5.802057111204173e-08
5,6.082195105055464e-08,5.0760561939893715e-08
6,5.7115095180988004e-08,4.7408397755868294e-08
7,5.4810160485234845e-08,4.394032642070322e-08
8,5.326929951275723e-08,4.3870944382028196e-08
9,5.226127673104471e-08,4.2154312174939496e-08
10,5.172799078375934e-08,4.248724879727282e-08
