epoch,train_loss,valid_loss
1,2.1578524495062283e-07,1.547041622697169e-07
2,1.0457199794514879e-07,7.068758716781832e-08
3,7.379669687566264e-08,5.384699169095103e-08
4,6.371095841613027e-08,4.923499364945631e-08
5,5.834504220327417e-08,4.5678566770637314e-08
6,5.5053519264854345e-08,4.3680033050501976e-08
7,5.273596591382783e-08,4.187415982804649e-08
8,5.107421927863667e-08,3.9798101079510347e-08
9,5.001562146333055e-08,3.9517228331390856e-08
10,4.968343884494061e-08,3.9228474497692205e-08
