freq,load,speed,pearsonr
35,0,2090,-0.047340862
35,0,2090,-0.0012870058
35,0,2090,-0.403679
35,0,2090,0.36376518
35,0,2090,0.5641637
35,0,2090,0.96369916
35,0,2090,0.0557032
35,0,2090,0.38177264
35,0,2090,0.58889836
35,0,2090,0.5886327
35,0,2090,0.27902025
35,0,2090,-0.019438218
35,0,2090,-0.4930703
35,0,2090,-0.7981219
35,0,2090,0.5781607
35,0,2090,0.62912554
35,0,2090,0.08963187
35,0,2090,-0.41091317
35,0,2090,0.7404368
35,0,2090,0.60121655
35,0,2090,0.44016126
35,0,2090,0.8408273
35,0,2090,0.40338525
35,0,2090,0.3837345
35,0,2090,0.1944941
35,0,2090,0.23045012
35,0,2090,-0.23167352
35,0,2090,-0.25727484
35,0,2090,0.3069618
35,50,2083,0.16375479
35,50,2083,0.43875772
35,50,2083,-0.15742967
35,50,2083,0.59854156
35,50,2083,0.8152308
35,50,2083,-0.5156047
35,50,2083,0.42627686
35,50,2083,0.56490487
35,50,2083,-0.55040085
35,50,2083,0.0033927828
35,50,2083,-0.062463656
35,50,2083,0.16589798
35,50,2083,-0.03422212
35,50,2083,0.0013574064
35,50,2083,0.63066214
35,50,2083,-0.15701795
35,50,2083,-0.33387423
35,50,2083,-0.0725482
35,50,2083,0.13017136
35,50,2083,-0.28523278
35,50,2083,-0.07599594
35,50,2083,0.03151488
35,50,2083,0.1754087
35,50,2083,0.0055326093
35,50,2083,0.29942536
35,50,2083,0.18525535
35,50,2083,0.4050519
35,50,2083,0.25203338
35,50,2083,0.10152573
35,50,2083,0.3372802
35,50,2083,0.72649235
35,50,2083,-0.36007068
35,50,2083,0.18016982
35,50,2083,0.1161397
35,50,2083,0.27840832
35,50,2083,-0.104974076
35,50,2083,-0.1694979
35,50,2083,0.19253935
35,50,2083,0.17406173
35,50,2083,-0.07166248
35,50,2083,-0.7568591
35,50,2083,-0.40006778
35,50,2083,0.07519951
35,50,2083,-0.3548185
35,50,2083,0.06628561
35,50,2083,0.027585965
35,50,2083,0.24935529
35,50,2083,0.078323305
35,50,2083,-0.32441807
35,50,2083,0.116456494
35,50,2083,0.28138474
35,50,2083,-0.3599777
35,50,2083,0.11620889
35,50,2083,-0.13969032
35,50,2083,0.18932147
35,50,2083,-0.4123979
35,50,2083,-0.28741637
35,50,2083,0.25672838
35,50,2083,0.19366047
35,50,2083,0.3253519
35,50,2083,0.3308655
35,50,2083,0.29179093
35,50,2083,0.8268486
35,50,2083,-0.662743
35,50,2083,0.43687728
35,50,2083,0.17574514
35,50,2083,0.24593315
35,50,2083,0.07625887
35,50,2083,0.03318219
35,50,2083,0.16775343
35,50,2083,-0.2326981
35,50,2083,0.5096691
35,50,2083,-0.8413518
35,50,2083,0.07961811
35,50,2083,-0.1834671
35,50,2083,-0.06073872
35,50,2083,-0.17431799
35,50,2083,0.14900541
35,50,2083,-0.07724
35,50,2083,-0.76179975
35,50,2083,0.013006059
35,50,2083,-0.31372917
35,50,2083,0.068089
35,50,2083,0.026503224
35,50,2083,-0.042267893
35,50,2083,-0.5792238
35,50,2083,0.08299224
35,50,2083,-0.23192722
35,50,2083,-0.40175945
35,50,2083,0.34656602
35,50,2083,0.26467985
35,50,2083,0.12681107
35,50,2083,-0.0018646289
35,50,2083,-0.41443223
35,50,2083,0.92288274
35,50,2083,0.2547182
35,50,2083,-0.1991756
35,50,2083,0.17287752
35,50,2083,-0.4253176
35,50,2083,-0.36273602
35,50,2083,-0.29596832
35,50,2083,-0.2057696
35,50,2083,-0.108382344
35,50,2083,0.0060106814
35,50,2083,0.86940974
35,50,2083,0.036434762
35,50,2083,0.2859113
35,50,2083,0.1447863
35,50,2083,-0.6745756
35,50,2083,-0.44455665
35,50,2083,0.74377555
35,50,2083,0.5401629
35,50,2083,-0.6022455
35,50,2083,0.06756595
35,50,2083,0.58355576
35,50,2083,0.058315225
35,50,2083,-0.3757252
35,50,2083,0.94718057
35,50,2083,-0.24019344
35,50,2083,0.2748454
25,50,1483,0.49814993
25,50,1483,0.47685215
25,50,1483,-0.08867998
25,50,1483,-0.514997
25,50,1483,-0.26692414
25,50,1483,0.24572709
25,50,1483,0.90992475
25,50,1483,-0.40008464
25,50,1483,0.29853407
25,50,1483,-0.3524593
25,50,1483,-0.62318105
25,50,1483,0.0647646
25,50,1483,0.71408826
25,50,1483,0.5126196
25,50,1483,0.19583759
25,50,1483,0.6508098
25,50,1483,0.09588581
25,50,1483,-0.06418362
25,50,1483,0.02732823
25,50,1483,-0.025893647
25,50,1483,-0.30945233
25,50,1483,0.21772523
25,50,1483,-0.20292923
25,50,1483,-0.21517923
25,50,1483,-0.38224676
25,50,1483,0.14233863
25,50,1483,-0.10167655
25,50,1483,0.08855472
25,50,1483,0.051784225
25,50,1483,0.24228844
25,50,1483,0.13240743
25,50,1483,-0.187747
25,50,1483,0.5559494
25,50,1483,0.20152143
25,50,1483,0.17815796
25,50,1483,0.17608811
25,50,1483,0.37299746
25,50,1483,-0.20973352
25,50,1483,-0.0087449625
25,50,1483,-0.026443738
25,50,1483,0.21992871
25,50,1483,-0.050372355
25,50,1483,-0.006302611
25,50,1483,-0.16845956
25,50,1483,-0.06770042
25,50,1483,-0.1101146
25,50,1483,0.17532283
25,50,1483,-0.39764807
25,50,1483,0.07871177
25,50,1483,-0.123639725
25,50,1483,-0.22479412
25,50,1483,-0.10202137
25,50,1483,0.07140072
25,50,1483,-0.15429321
25,50,1483,-0.2143554
25,50,1483,-0.110470764
25,50,1483,-0.05265125
25,50,1483,0.10500942
25,50,1483,0.2540509
25,50,1483,0.11282147
25,50,1483,-0.31561142
25,50,1483,0.2470203
25,50,1483,0.19086847
25,50,1483,0.022287477
25,50,1483,0.67174864
25,50,1483,0.4824212
25,50,1483,0.6626331
25,50,1483,0.112283565
25,50,1483,-0.21233584
25,50,1483,-0.06821136
25,50,1483,0.13044704
25,50,1483,0.07149664
25,50,1483,0.39975998
25,50,1483,-0.110085025
25,50,1483,-0.40967605
25,50,1483,-0.043263003
25,50,1483,0.335195
25,50,1483,0.14430651
25,50,1483,0.02866252
25,50,1483,-0.19617008
25,50,1483,-0.14589483
25,50,1483,-0.18741931
25,50,1483,-0.28392503
25,50,1483,-0.23514159
25,50,1483,-0.25429052
25,50,1483,0.16245157
25,50,1483,0.13641062
25,50,1483,-0.2626191
25,50,1483,-0.1261967
25,50,1483,0.25812235
25,50,1483,-0.054108895
25,50,1483,-0.1659316
25,50,1483,0.049187984
25,50,1483,0.29225856
25,50,1483,0.16541138
25,50,1483,-0.39152983
25,50,1483,0.4732144
25,50,1483,0.5780236
25,50,1483,0.22566073
25,50,1483,-0.061247207
25,50,1483,0.12141653
25,50,1483,-0.28053606
25,50,1483,0.33001202
25,50,1483,0.056797434
25,50,1483,0.24114381
25,50,1483,-0.1865673
25,50,1483,0.039185442
25,50,1483,0.25543305
25,50,1483,0.0044880933
25,50,1483,-0.31331015
25,50,1483,0.11863222
25,50,1483,-0.046461526
25,50,1483,0.8390211
25,50,1483,0.13229986
25,50,1483,-0.100415364
25,50,1483,-0.23286885
25,50,1483,-0.79444355
25,50,1483,0.83191615
25,50,1483,-0.059796404
25,50,1483,-0.13419639
45,50,2684,-0.32086533
45,50,2684,0.34982827
45,50,2684,0.45455423
45,50,2684,0.008821026
45,50,2684,-0.6813237
45,50,2684,0.1241977
45,50,2684,-0.39306703
45,50,2684,0.043328933
45,50,2684,-0.9053581
45,50,2684,0.27752772
45,50,2684,-0.54162335
45,50,2684,0.15395638
45,50,2684,0.4934951
45,50,2684,0.21983457
45,50,2684,0.10009153
45,50,2684,0.26537734
45,50,2684,-0.061416943
45,50,2684,-0.3490242
45,50,2684,-0.29175654
45,50,2684,0.15160841
45,50,2684,0.85858023
45,50,2684,0.79419255
45,50,2684,0.23198208
45,50,2684,0.617105
45,50,2684,0.39972588
45,50,2684,-0.106036216
45,50,2684,0.20059213
45,50,2684,-0.4075735
45,50,2684,0.08535002
45,50,2684,0.13026491
45,50,2684,-0.53936976
45,50,2684,-0.16011786
45,50,2684,-0.40319264
45,50,2684,0.24381351
45,50,2684,0.20814064
45,50,2684,0.16386314
45,50,2684,-0.24946788
45,50,2684,0.20377259
45,50,2684,0.37020072
45,50,2684,0.124610305
45,50,2684,0.31646287
45,50,2684,0.023459649
45,50,2684,0.19239584
45,50,2684,0.25894225
45,50,2684,0.07369638
45,50,2684,-0.12966204
45,50,2684,0.28391206
45,50,2684,0.029451901
45,50,2684,0.1695925
45,50,2684,-0.031252325
45,50,2684,-0.3243514
45,50,2684,-0.20236282
45,50,2684,0.13985977
45,50,2684,-0.12613447
45,50,2684,0.08470248
45,50,2684,0.06480712
45,50,2684,0.5164792
45,50,2684,-0.17322828
45,50,2684,-0.09297201
45,50,2684,0.22252582
45,50,2684,0.01524768
45,50,2684,-0.103099
45,50,2684,-0.0037790406
45,50,2684,-0.2214852
45,50,2684,-0.26655525
45,50,2684,0.0760075
45,50,2684,-0.032663118
45,50,2684,0.19350354
45,50,2684,0.0035521947
45,50,2684,0.34197262
45,50,2684,-0.16128877
45,50,2684,-0.3723832
45,50,2684,0.04075629
45,50,2684,0.13909806
45,50,2684,0.18113516
45,50,2684,0.056208264
45,50,2684,0.14070895
45,50,2684,-0.08585075
45,50,2684,0.116160996
45,50,2684,-0.116459355
45,50,2684,0.31490192
45,50,2684,-0.045719005
45,50,2684,-0.028248947
45,50,2684,0.07733203
45,50,2684,0.080388434
45,50,2684,-0.039902057
45,50,2684,0.17474864
45,50,2684,-0.010620985
45,50,2684,0.7708657
45,50,2684,-0.09606376
45,50,2684,-0.26581666
45,50,2684,0.28912073
45,50,2684,0.17477627
45,50,2684,0.22456248
45,50,2684,-0.08345803
45,50,2684,-0.30174845
45,50,2684,-0.6074863
45,50,2684,0.4246654
45,50,2684,-0.21414316
45,50,2684,0.022421429
45,50,2684,-0.3898749
45,50,2684,0.18257844
45,50,2684,0.14730375
45,50,2684,0.10795803
45,50,2684,0.29544282
45,50,2684,0.49808908
45,50,2684,0.11085872
45,50,2684,0.18889044
45,50,2684,0.16845897
45,50,2684,-0.032178715
45,50,2684,0.2696008
45,50,2684,-0.20062365
45,50,2684,0.13406709
45,50,2684,-0.11107177
45,50,2684,-0.07251761
45,50,2684,0.27086458
45,50,2684,0.29008794
45,50,2684,0.07855493
45,50,2684,0.12118477
45,50,2684,-0.080858
25,0,1490,0.24964622
25,0,1490,0.49801373
25,0,1490,0.11397758
25,0,1490,0.67080307
25,0,1490,0.8299721
25,0,1490,0.22275445
25,0,1490,-0.23814249
25,0,1490,0.049537376
25,0,1490,-0.31923735
25,0,1490,0.87018746
25,0,1490,0.640623
25,0,1490,-0.44543624
25,0,1490,-0.08838567
25,0,1490,0.5762173
25,0,1490,0.68710035
25,0,1490,0.1003793
25,0,1490,0.932253
25,0,1490,0.70636463
25,0,1490,0.010603111
25,0,1490,0.75865793
25,0,1490,0.7072376
25,0,1490,-0.13056694
25,0,1490,-0.15842852
25,0,1490,-0.54401755
25,0,1490,-0.09239455
25,0,1490,0.51503074
25,0,1490,0.48884338
25,0,1490,0.44815797
25,0,1490,-0.23998538
25,0,1490,0.5761171
25,0,1490,0.41965166
25,0,1490,0.062920384
25,0,1490,-0.55527735
25,0,1490,0.44835585
25,0,1490,0.43321085
25,0,1490,0.3989334
25,0,1490,0.68117285
25,0,1490,0.36884895
25,0,1490,-0.319881
25,0,1490,-0.28714356
25,0,1490,-0.21695401
25,0,1490,0.29015118
25,0,1490,0.5170261
25,0,1490,-0.6243547
25,0,1490,-0.35113263
25,0,1490,0.32064942
25,0,1490,0.4422939
25,0,1490,0.026642628
25,0,1490,0.91008866
25,0,1490,0.34902856
25,0,1490,0.52704585
25,0,1490,0.51801515
25,0,1490,0.39918327
25,0,1490,0.26554665
25,0,1490,0.021104127
25,0,1490,-0.1709239
25,0,1490,0.43265018
25,0,1490,-0.04042219
25,0,1490,0.45471552
25,0,1490,0.66985846
25,0,1490,-0.21663776
25,0,1490,0.18296383
25,0,1490,0.29676232
25,0,1490,0.3151289
25,0,1490,-0.49626344
25,0,1490,0.57665145
25,0,1490,0.80463475
25,0,1490,0.6515492
25,0,1490,0.93907124
25,0,1490,0.79563814
25,0,1490,-0.2569323
25,0,1490,0.12559627
25,0,1490,-0.4690012
25,0,1490,0.5141313
25,0,1490,0.43458346
25,0,1490,-0.76482916
25,0,1490,-0.48222247
25,0,1490,0.43022758
25,0,1490,0.69641125
25,0,1490,0.3391407
25,0,1490,0.9803274
25,0,1490,0.727473
25,0,1490,0.67483574
25,0,1490,0.65423393
25,0,1490,0.77184254
25,0,1490,0.61984986
25,0,1490,-0.4363772
25,0,1490,-0.76193106
25,0,1490,0.5834254
25,0,1490,0.14329743
25,0,1490,0.63100666
25,0,1490,0.7470274
25,0,1490,-0.7595421
25,0,1490,0.52973664
25,0,1490,0.5082057
25,0,1490,0.7533024
25,0,1490,-0.89378595
25,0,1490,0.55477583
25,0,1490,0.60173786
25,0,1490,0.6441939
25,0,1490,0.48565215
25,0,1490,0.8301172
25,0,1490,0.44767565
25,0,1490,0.1857503
25,0,1490,-0.5502548
25,0,1490,0.4632505
25,0,1490,0.5168202
25,0,1490,-0.59028625
25,0,1490,-0.061886795
25,0,1490,0.47879148
25,0,1490,0.63357854
25,0,1490,0.14008692
25,0,1490,0.70609885
25,0,1490,0.48328426
25,0,1490,0.7045538
25,0,1490,0.27503693
25,0,1490,0.48883814
25,0,1490,0.2841306
25,0,1490,-0.058199488
25,0,1490,-0.3863759
25,75,1475,0.6794534
25,75,1475,0.23134977
25,75,1475,0.30283064
25,75,1475,0.57516134
25,75,1475,-0.32203898
25,75,1475,0.4844979
25,75,1475,0.50145465
25,75,1475,-0.5477634
25,75,1475,-0.1627465
25,75,1475,0.022164334
25,75,1475,-0.1852233
25,75,1475,0.48198053
25,75,1475,0.3801189
25,75,1475,0.27926657
25,75,1475,0.0041547213
25,75,1475,-0.37117162
25,75,1475,0.037794545
25,75,1475,0.17054567
25,75,1475,-0.27971193
25,75,1475,0.036171366
25,75,1475,0.24971431
25,75,1475,0.18154347
25,75,1475,0.4265375
25,75,1475,0.28912133
25,75,1475,0.10744055
25,75,1475,0.024069754
25,75,1475,0.09851526
25,75,1475,-0.037765335
25,75,1475,0.071067154
25,75,1475,0.3077377
25,75,1475,-0.17166899
25,75,1475,0.24204214
25,75,1475,0.19169614
25,75,1475,0.10377231
25,75,1475,-0.1449976
25,75,1475,-0.21670029
25,75,1475,-0.04339109
25,75,1475,0.23552069
25,75,1475,0.29240572
25,75,1475,-0.1889956
25,75,1475,-0.4624616
25,75,1475,-0.03187863
25,75,1475,-0.07412117
25,75,1475,-0.0042888112
25,75,1475,0.1525265
25,75,1475,0.09285798
25,75,1475,-0.45203894
25,75,1475,-0.51285225
25,75,1475,-0.41816327
25,75,1475,0.061584465
25,75,1475,0.06252569
25,75,1475,0.09897722
25,75,1475,-0.17112938
25,75,1475,0.043410532
25,75,1475,0.16945137
25,75,1475,0.028070994
25,75,1475,0.15121436
25,75,1475,-0.16928913
25,75,1475,0.35779136
25,75,1475,0.00023090048
25,75,1475,0.41063237
25,75,1475,0.42068785
25,75,1475,-0.16324893
25,75,1475,-0.25853893
25,75,1475,0.055810515
25,75,1475,-0.13654096
25,75,1475,-0.0075509064
25,75,1475,-0.035606593
25,75,1475,0.17815211
25,75,1475,0.23677342
25,75,1475,-0.47980732
25,75,1475,0.35979325
25,75,1475,0.23172942
25,75,1475,-0.13495544
25,75,1475,0.0575465
25,75,1475,0.061153743
25,75,1475,0.23508126
25,75,1475,0.122420534
25,75,1475,-0.28952387
25,75,1475,-0.049935482
25,75,1475,0.16717026
25,75,1475,0.14829154
25,75,1475,0.10027291
25,75,1475,0.17289975
25,75,1475,0.080424234
25,75,1475,0.18980588
25,75,1475,0.28215587
25,75,1475,0.055824358
25,75,1475,0.47959602
25,75,1475,0.38621074
25,75,1475,0.36160788
25,75,1475,-0.1105667
25,75,1475,0.056222074
25,75,1475,0.060660522
25,75,1475,-0.024248581
25,75,1475,0.010261841
25,75,1475,0.028160807
25,75,1475,-0.01939361
25,75,1475,-0.10862878
25,75,1475,0.34601793
25,75,1475,0.13701722
25,75,1475,-0.05417344
25,75,1475,0.14212658
25,75,1475,0.35516486
25,75,1475,0.97181463
25,75,1475,-0.3757499
25,75,1475,-0.62234586
25,75,1475,-0.541619
25,75,1475,-0.86232346
25,75,1475,0.15986444
25,75,1475,0.4686489
25,75,1475,0.46860096
25,75,1475,-0.08686918
25,75,1475,-0.04437603
25,75,1475,0.45437035
25,75,1475,-0.13250718
25,75,1475,-0.859323
25,75,1475,0.9816911
25,75,1475,0.36898357
25,75,1475,0.40068528
35,75,2076,0.9354376
35,75,2076,0.6572609
35,75,2076,0.26193264
35,75,2076,0.6283118
35,75,2076,-0.25115812
35,75,2076,0.37029326
35,75,2076,0.91797054
35,75,2076,-0.6053548
35,75,2076,-0.4419308
35,75,2076,-0.3876555
35,75,2076,-0.75511724
35,75,2076,0.64929867
35,75,2076,0.92052054
35,75,2076,0.08571873
35,75,2076,0.8160574
35,75,2076,-0.017497605
35,75,2076,0.8754859
35,75,2076,-0.1957471
35,75,2076,-0.3602323
35,75,2076,-0.4345493
35,75,2076,-0.145047
35,75,2076,0.16145112
35,75,2076,-0.67749095
35,75,2076,-0.80133694
35,75,2076,0.08563595
35,75,2076,-0.46047032
35,75,2076,0.2375841
35,75,2076,0.26782846
35,75,2076,-0.74500954
35,75,2076,0.93628013
35,75,2076,0.46768233
35,75,2076,-0.40445584
35,75,2076,0.8642272
35,75,2076,0.39081824
35,75,2076,0.3682191
35,75,2076,0.48322847
35,75,2076,-0.21738058
35,75,2076,0.48335057
35,75,2076,0.8706242
35,75,2076,0.18262951
35,75,2076,-0.21734454
35,75,2076,-0.57013243
35,75,2076,-0.5232988
35,75,2076,0.58263844
35,75,2076,0.83239686
35,75,2076,0.7388983
35,75,2076,0.6436449
35,75,2076,-0.17621572
35,75,2076,0.88181484
35,75,2076,-0.41522035
35,75,2076,-0.40278438
35,75,2076,-0.22518052
35,75,2076,-0.32805493
35,75,2076,0.056962322
35,75,2076,-0.66533935
35,75,2076,-0.6084554
35,75,2076,-0.047915876
35,75,2076,-0.33712232
35,75,2076,0.28455588
35,75,2076,0.44167903
35,75,2076,-0.6607698
35,75,2076,0.9224752
35,75,2076,0.5694687
35,75,2076,-0.50796914
35,75,2076,0.84073526
35,75,2076,0.30387
35,75,2076,0.27888677
35,75,2076,0.3621788
35,75,2076,-0.29025254
35,75,2076,0.08810513
35,75,2076,-0.0034909807
35,75,2076,0.21776079
35,75,2076,-0.23597239
35,75,2076,-0.6445376
35,75,2076,-0.5054145
35,75,2076,0.51636165
35,75,2076,0.8385335
35,75,2076,0.71339196
35,75,2076,0.67358893
35,75,2076,0.2659486
35,75,2076,0.12236457
35,75,2076,0.40362164
35,75,2076,-0.17900957
35,75,2076,0.346126
35,75,2076,-0.08974623
35,75,2076,-0.034905486
35,75,2076,0.033250332
35,75,2076,-0.56552905
35,75,2076,0.29251277
35,75,2076,0.041555163
35,75,2076,-0.019853048
35,75,2076,0.074868225
35,75,2076,-0.045390278
35,75,2076,-0.006360931
35,75,2076,0.2903253
35,75,2076,-0.20750257
35,75,2076,-0.2787519
35,75,2076,-0.13300055
35,75,2076,-0.35918185
35,75,2076,-0.09569216
35,75,2076,0.064023174
35,75,2076,-0.026681433
35,75,2076,0.52315307
35,75,2076,0.14903694
35,75,2076,0.48906425
35,75,2076,-0.42858037
35,75,2076,-0.07010038
35,75,2076,-0.075228795
35,75,2076,0.089668766
35,75,2076,0.2568756
35,75,2076,0.2111055
35,75,2076,-0.124690205
35,75,2076,0.7138609
35,75,2076,0.20656753
35,75,2076,-0.20839347
35,75,2076,-0.25339517
35,75,2076,-0.18055543
35,75,2076,-0.16858785
35,75,2076,0.53939974
35,75,2076,-0.32002077
45,25,2689,0.90256286
45,25,2689,-0.3918178
45,25,2689,0.244997
45,25,2689,0.3083864
45,25,2689,-0.7731876
45,25,2689,0.97273874
45,25,2689,0.6654869
45,25,2689,-0.36495835
45,25,2689,0.9125745
45,25,2689,0.51798
45,25,2689,0.16620481
45,25,2689,0.67829776
45,25,2689,0.6431975
45,25,2689,-0.3669642
45,25,2689,0.9339696
45,25,2689,0.11902338
45,25,2689,-0.34876856
45,25,2689,0.2849697
45,25,2689,-0.34465572
45,25,2689,0.04120434
45,25,2689,0.51724523
45,25,2689,-0.062474035
45,25,2689,0.06293825
45,25,2689,0.11202402
45,25,2689,0.4158814
45,25,2689,0.23779689
45,25,2689,0.034630343
45,25,2689,0.12960686
45,25,2689,-0.07822028
45,25,2689,-0.35782662
45,25,2689,0.12553203
45,25,2689,-0.23202358
45,25,2689,-0.2870661
45,25,2689,0.053617354
45,25,2689,0.36389244
45,25,2689,-0.081139974
45,25,2689,-0.0005571842
45,25,2689,0.24689874
45,25,2689,-0.33706182
45,25,2689,-0.27687064
45,25,2689,-0.18901351
45,25,2689,-0.38970876
45,25,2689,0.02575703
45,25,2689,-0.22519249
45,25,2689,0.17789039
45,25,2689,0.19362786
45,25,2689,0.021770075
45,25,2689,0.22813392
45,25,2689,-0.255253
45,25,2689,-0.013457011
45,25,2689,-0.35005802
45,25,2689,0.012091106
45,25,2689,-0.08397859
45,25,2689,-0.2031022
45,25,2689,0.014880512
45,25,2689,0.30234784
45,25,2689,0.2907775
45,25,2689,0.0059958585
45,25,2689,0.1359991
45,25,2689,0.09074212
45,25,2689,0.009917652
45,25,2689,-0.17667489
45,25,2689,0.047808014
45,25,2689,-0.2861493
45,25,2689,-0.3128876
45,25,2689,-0.1682392
45,25,2689,0.28176427
45,25,2689,-0.09488992
45,25,2689,-0.04161162
45,25,2689,0.4581457
45,25,2689,0.093899556
45,25,2689,-0.12826158
45,25,2689,0.2258172
45,25,2689,0.20385122
45,25,2689,-0.14356846
45,25,2689,0.11467473
45,25,2689,-0.036955077
45,25,2689,0.44270563
45,25,2689,0.19852978
45,25,2689,0.11898411
45,25,2689,0.22069232
45,25,2689,-0.085869715
45,25,2689,-0.19064783
45,25,2689,0.05869012
45,25,2689,-0.0061902315
45,25,2689,-0.09628566
45,25,2689,0.12962851
45,25,2689,-0.14983238
45,25,2689,0.2561019
45,25,2689,-0.24866237
45,25,2689,-0.23680472
45,25,2689,-0.11527028
45,25,2689,0.044191923
45,25,2689,-0.17042607
45,25,2689,0.40221846
45,25,2689,-0.07795737
45,25,2689,-0.14099693
45,25,2689,0.17677309
45,25,2689,-0.22654907
45,25,2689,-0.28027588
45,25,2689,-0.012838399
45,25,2689,0.16587046
45,25,2689,0.19248664
45,25,2689,-0.20918556
45,25,2689,0.1385805
45,25,2689,0.042828966
45,25,2689,0.4031485
45,25,2689,0.003774086
45,25,2689,0.14533041
45,25,2689,-0.11842163
45,25,2689,0.4107355
45,25,2689,-0.16598436
45,25,2689,-0.22563991
45,25,2689,0.15610269
45,25,2689,-0.40777957
45,25,2689,0.056381244
45,25,2689,-0.009393209
45,25,2689,0.03127314
45,25,2689,-0.25897065
45,25,2689,0.028007394
45,0,2691,0.03439021
45,0,2691,-0.039896484
45,0,2691,-0.15513621
45,0,2691,-0.13915123
45,0,2691,0.027261898
45,0,2691,-0.14865516
45,0,2691,-0.21174316
45,0,2691,-0.020142622
45,0,2691,-0.44952554
45,0,2691,-0.06585359
45,0,2691,-0.050810084
45,0,2691,-0.056855552
45,0,2691,-0.048496343
45,0,2691,0.25898808
45,0,2691,0.17010294
45,0,2691,-0.37183413
45,0,2691,-0.015479498
45,0,2691,-0.077267304
45,0,2691,0.080076694
45,0,2691,-0.0071788034
45,0,2691,0.04652702
45,0,2691,0.45142958
45,0,2691,0.01614073
45,0,2691,0.099064
45,0,2691,0.25892094
45,0,2691,0.092386805
45,0,2691,-0.09722366
45,0,2691,-0.38589075
45,0,2691,-0.29686612
45,0,2691,-0.06179882
45,0,2691,0.09574163
45,0,2691,-0.11733392
45,0,2691,-0.10239619
45,0,2691,0.3654533
45,0,2691,-0.22341195
45,0,2691,0.16385478
45,0,2691,0.1645127
45,0,2691,-0.10660388
45,0,2691,-0.23610662
45,0,2691,-0.23119557
45,0,2691,-0.34013844
45,0,2691,0.17358643
45,0,2691,0.40192142
45,0,2691,0.3309677
45,0,2691,-0.19003823
45,0,2691,0.1396548
45,0,2691,0.17493062
45,0,2691,0.012465736
45,0,2691,-0.11398592
45,0,2691,0.25658143
45,0,2691,-0.11658431
45,0,2691,-0.10446678
45,0,2691,0.09356297
45,0,2691,0.27136296
45,0,2691,0.17856735
45,0,2691,0.21705039
45,0,2691,0.35846487
45,0,2691,0.22953565
45,0,2691,-0.08980316
45,0,2691,0.22605364
45,0,2691,-0.2676101
45,0,2691,0.17995366
45,0,2691,0.46289372
45,0,2691,0.30590245
45,0,2691,0.023664646
45,0,2691,0.2913173
45,0,2691,-0.08041177
45,0,2691,0.114370234
45,0,2691,0.15993212
45,0,2691,0.16085714
45,0,2691,0.1807909
45,0,2691,0.08827635
45,0,2691,-0.34042323
45,0,2691,0.040641986
45,0,2691,0.07544832
45,0,2691,-0.012208672
45,0,2691,0.14397657
45,0,2691,0.10130299
45,0,2691,0.022292882
45,0,2691,-0.061380375
45,0,2691,-0.05973738
45,0,2691,0.005415488
45,0,2691,0.39292794
