epoch,train_loss,valid_loss
1,5.666385155611853e-07,5.6822672162566e-07
2,5.638502469712183e-07,5.67137492277648e-07
3,5.633955401644024e-07,5.679027222969043e-07
4,5.634064983806625e-07,5.716497758574942e-07
5,5.63263722930245e-07,5.688276500590081e-07
6,5.634136580899656e-07,5.732111455300072e-07
7,5.63432322371603e-07,5.674226884220658e-07
8,5.630035636052014e-07,5.769681125498818e-07
9,5.634565110850265e-07,5.680608154853983e-07
10,5.634115127702371e-07,5.717099290920683e-07
