epoch,train_loss,valid_loss
1,1.2200861384726487e-05,8.471292173568541e-06
2,6.322833061865569e-06,5.0173589782901415e-06
3,4.778797341904005e-06,3.876173496300698e-06
4,4.08658381264483e-06,3.6246363081239717e-06
5,3.766381135648638e-06,2.90609630051274e-06
6,3.552095932616822e-06,2.7716272213716554e-06
7,3.4144097560460783e-06,2.754160579476367e-06
8,3.3063621370706552e-06,2.634606097483905e-06
9,3.244203902879839e-06,2.584216909080974e-06
10,3.2168668431356754e-06,2.565523182422384e-06
